grid_id,latitude,longitude,urban_usability_score,usability_class
3570,28.80815269789005,77.14161767285457,44.9,Low Usability
3571,28.812662644417692,77.14170995531977,32.78,Low Usability
3572,28.817172587659446,77.14180225894314,41.54,Low Usability
3573,28.82168252761493,77.1418945837285,40.13,Low Usability
3574,28.8261924642838,77.14198692967979,42.56,Low Usability
3575,28.830702397665654,77.14207929680083,42.65,Low Usability
3576,28.835212327760154,77.14217168509548,42.19,Low Usability
3577,28.83972225456689,77.14226409456762,46.04,Low Usability
3578,28.84299866746882,77.14318403190244,38.44,Low Usability
3579,28.435913562300485,77.14149717564649,39.6,Low Usability
3580,28.438403517773274,77.13931410006624,44.6,Low Usability
3581,28.44275600208051,77.1393154725619,46.76,Low Usability
3582,28.447266198530947,77.13940627008893,47.08,Low Usability
3583,28.451776391724547,77.13949708851538,42.05,Low Usability
3584,28.456286581660923,77.13958792784503,42.58,Low Usability
3585,28.460796768339705,77.13967878808162,42.27,Low Usability
3586,28.465306951760514,77.13976966922897,44.0,Low Usability
3587,28.469817131922984,77.13986057129084,44.8,Low Usability
3588,28.474327308826705,77.13995149427095,44.63,Low Usability
3589,28.47883748247135,77.14004243817313,44.57,Low Usability
3590,28.483347652856505,77.14013340300113,46.65,Low Usability
3591,28.48785781998181,77.14022438875872,56.19,Moderate Usability
3592,28.492367983846883,77.1403153954497,46.52,Low Usability
3593,28.49687814445134,77.14040642307783,34.58,Low Usability
3594,28.50138830179483,77.14049747164691,43.46,Low Usability
3595,28.505898455876963,77.1405885411607,43.94,Low Usability
3596,28.510408606697354,77.14067963162296,45.98,Low Usability
3597,28.514918754255646,77.14077074303752,46.18,Low Usability
3598,28.519428898551446,77.14086187540815,42.59,Low Usability
3599,28.52393903958439,77.14095302873864,47.08,Low Usability
3600,28.528449177354098,77.14104420303278,49.04,Low Usability
3601,28.532959311860196,77.1411353982943,58.13,Moderate Usability
3602,28.5374694431023,77.14122661452706,50.68,Moderate Usability
3603,28.541979571080052,77.14131785173484,38.26,Low Usability
3604,28.54648969579306,77.14140910992143,46.91,Low Usability
3605,28.55099981724095,77.1415003890906,58.55,Moderate Usability
3606,28.555509935423363,77.14159168924616,58.59,Moderate Usability
3607,28.56002005033991,77.14168301039187,48.07,Low Usability
3608,28.56453016199023,77.1417743525316,49.89,Low Usability
3609,28.56904027037391,77.14186571566908,48.78,Low Usability
3610,28.57355037549061,77.14195709980815,50.95,Moderate Usability
3611,28.57806047733996,77.1420485049526,45.89,Low Usability
3612,28.582570575921554,77.14213993110624,45.46,Low Usability
3613,28.58708067123504,77.14223137827285,40.78,Low Usability
3614,28.59159076328004,77.14232284645625,48.28,Low Usability
3615,28.596100852056185,77.14241433566028,59.17,Moderate Usability
3616,28.600610937563083,77.14250584588866,57.77,Moderate Usability
3617,28.605121019800364,77.14259737714526,54.05,Moderate Usability
3618,28.609631098767675,77.1426889294339,56.05,Moderate Usability
3619,28.614141174464603,77.14278050275834,44.31,Low Usability
3620,28.618651246890813,77.14287209712245,45.03,Low Usability
3621,28.6231613160459,77.14296371253,50.22,Moderate Usability
3622,28.627671381929506,77.14305534898482,49.94,Low Usability
3623,28.632181444541263,77.14314700649074,37.3,Low Usability
3624,28.636691503880776,77.14323868505154,49.33,Low Usability
3625,28.641201559947685,77.14333038467107,49.68,Low Usability
3626,28.64571161274161,77.14342210535312,47.96,Low Usability
3627,28.650221662262176,77.14351384710156,44.52,Low Usability
3628,28.654731708509022,77.14360560992016,41.31,Low Usability
3629,28.65924175148176,77.14369739381277,54.73,Moderate Usability
3630,28.66375179118003,77.14378919878321,58.4,Moderate Usability
3631,28.668261827603438,77.14388102483532,47.24,Low Usability
3632,28.672771860751617,77.14397287197286,51.73,Moderate Usability
3633,28.677281890624215,77.14406474019977,36.95,Low Usability
3634,28.681791917220824,77.14415662951981,46.56,Low Usability
3635,28.686301940541092,77.14424853993683,51.52,Moderate Usability
3636,28.69081196058464,77.14434047145458,56.69,Moderate Usability
3637,28.695321977351103,77.14443242407702,64.21,Moderate Usability
3638,28.699831990840092,77.14452439780793,51.84,Moderate Usability
3639,28.704342001051245,77.14461639265116,56.62,Moderate Usability
3640,28.708852007984184,77.1447084086105,59.03,Moderate Usability
3641,28.713362011638527,77.14480044568982,56.87,Moderate Usability
3642,28.71787201201392,77.14489250389299,59.9,Moderate Usability
3643,28.722382009109978,77.14498458322382,48.26,Low Usability
3644,28.726892002926323,77.14507668368613,49.99,Low Usability
3645,28.731401993462597,77.14516880528379,45.23,Low Usability
3646,28.735911980718424,77.14526094802063,46.1,Low Usability
3647,28.74042196469341,77.14535311190053,44.31,Low Usability
3648,28.744931945387215,77.14544529692732,50.75,Moderate Usability
3649,28.749441922799434,77.14553750310483,45.01,Low Usability
3650,28.753951896929717,77.14562973043692,40.73,Low Usability
3651,28.75846186777769,77.14572197892744,45.59,Low Usability
3652,28.762971835342967,77.14581424858027,46.44,Low Usability
3653,28.767481799625173,77.1459065393992,46.22,Low Usability
3654,28.77199176062396,77.14599885138816,42.03,Low Usability
3655,28.77650171833894,77.14609118455093,41.45,Low Usability
3656,28.781011672769736,77.14618353889142,45.76,Low Usability
3657,28.785521623915983,77.14627591441348,46.01,Low Usability
3658,28.790031571777313,77.14636831112098,40.76,Low Usability
3659,28.79454151635333,77.14646072901775,42.25,Low Usability
3660,28.7990514576437,77.14655316810766,40.66,Low Usability
3661,28.80356139564802,77.1466456283946,46.37,Low Usability
3662,28.80807133036593,77.14673810988238,44.65,Low Usability
3663,28.812581261797057,77.14683061257495,41.92,Low Usability
3664,28.817091189941014,77.14692313647609,40.41,Low Usability
3665,28.82160111479745,77.14701568158969,42.75,Low Usability
3666,28.826111036365994,77.14710824791969,45.45,Low Usability
3667,28.830620954646253,77.14720083546987,44.36,Low Usability
3668,28.835130869637887,77.14729344424417,39.39,Low Usability
3669,28.83964078134049,77.14738607424641,42.1,Low Usability
3670,28.844012975841625,77.14761160597108,40.94,Low Usability
3671,28.846945710758273,77.14916349508232,41.1,Low Usability
3672,28.434717303134263,77.14519498403098,42.81,Low Usability
3673,28.438165477409814,77.14432722420183,45.81,Low Usability
3674,28.442675662087296,77.14441821695166,49.89,Low Usability
3675,28.447185843507068,77.14450923064688,46.74,Low Usability
3676,28.45169602166876,77.14460026529117,44.21,Low Usability
3677,28.45620619657198,77.1446913208884,34.18,Low Usability
3678,28.460716368216367,77.14478239744233,43.59,Low Usability
3679,28.465226536601538,77.1448734949567,41.92,Low Usability
3680,28.46973670172711,77.14496461343533,46.18,Low Usability
3681,28.47424686359271,77.14505575288199,43.66,Low Usability
3682,28.47875702219796,77.14514691330044,45.73,Low Usability
3683,28.483267177542498,77.14523809469448,45.53,Low Usability
3684,28.487777329625935,77.14532929706793,47.86,Low Usability
3685,28.492287478447892,77.14542052042452,48.93,Low Usability
3686,28.496797624007996,77.14551176476809,45.76,Low Usability
3687,28.501307766305878,77.14560303010236,46.06,Low Usability
3688,28.505817905341143,77.14569431643119,44.84,Low Usability
3689,28.510328041113446,77.1457856237583,46.08,Low Usability
3690,28.51483817362238,77.14587695208755,45.33,Low Usability
3691,28.519348302867577,77.1459683014227,42.33,Low Usability
3692,28.523858428848673,77.14605967176755,50.45,Moderate Usability
3693,28.528368551565286,77.1461510631259,48.14,Low Usability
3694,28.53287867101703,77.14624247550154,60.45,Moderate Usability
3695,28.537388787203536,77.14633390889827,61.0,Moderate Usability
3696,28.541898900124437,77.1464253633199,59.15,Moderate Usability
3697,28.546409009779346,77.14651683877024,59.12,Moderate Usability
3698,28.55091911616789,77.14660833525305,56.7,Moderate Usability
3699,28.5554292192897,77.14669985277214,55.9,Moderate Usability
3700,28.559939319144398,77.14679139133136,54.11,Moderate Usability
3701,28.564449415731605,77.1468829509345,43.72,Low Usability
3702,28.568959509050945,77.14697453158537,48.95,Low Usability
3703,28.57346959910203,77.14706613328771,54.66,Moderate Usability
3704,28.57797968588451,77.1471577560454,51.07,Moderate Usability
3705,28.582489769398,77.14724939986229,52.24,Moderate Usability
3706,28.586999849642112,77.14734106474211,48.4,Low Usability
3707,28.591509926616496,77.14743275068868,50.51,Moderate Usability
3708,28.596020000320756,77.14752445770584,56.73,Moderate Usability
3709,28.600530070754527,77.14761618579742,46.66,Low Usability
3710,28.60504013791742,77.1477079349672,53.68,Moderate Usability
3711,28.60955020180908,77.14779970521903,46.25,Low Usability
3712,28.61406026242914,77.14789149655672,43.87,Low Usability
3713,28.61857031977717,77.14798330898408,43.72,Low Usability
3714,28.62308037385285,77.14807514250495,46.41,Low Usability
3715,28.6275904246558,77.14816699712316,50.12,Moderate Usability
3716,28.63210047218563,77.14825887284249,49.92,Low Usability
3717,28.63661051644196,77.1483507696668,48.57,Low Usability
3718,28.641120557424433,77.14844268759992,43.88,Low Usability
3719,28.645630595132666,77.14853462664567,58.68,Moderate Usability
3720,28.65014062956628,77.1486265868079,56.91,Moderate Usability
3721,28.6546506607249,77.14871856809039,48.09,Low Usability
3722,28.65916068860818,77.148810570497,46.69,Low Usability
3723,28.6636707132157,77.1489025940316,61.86,Moderate Usability
3724,28.668180734547114,77.14899463869796,59.55,Moderate Usability
3725,28.672690752602044,77.14908670449995,53.31,Moderate Usability
3726,28.67720076738013,77.14917879144144,43.43,Low Usability
3727,28.681710778880962,77.14927089952621,49.7,Low Usability
3728,28.68622078710419,77.14936302875812,50.46,Moderate Usability
3729,28.69073079204946,77.14945517914103,46.17,Low Usability
3730,28.69524079371635,77.14954735067876,53.3,Moderate Usability
3731,28.69975079210452,77.14963954337517,60.57,Moderate Usability
3732,28.70426078721358,77.1497317572341,59.75,Moderate Usability
3733,28.70877077904317,77.14982399225934,60.42,Moderate Usability
3734,28.713280767592906,77.14991624845484,57.48,Moderate Usability
3735,28.717790752862435,77.15000852582439,57.55,Moderate Usability
3736,28.722300734851355,77.15010082437185,63.64,Moderate Usability
3737,28.7268107135593,77.15019314410105,45.55,Low Usability
3738,28.731320688985907,77.15028548501587,53.73,Moderate Usability
3739,28.73583066113079,77.15037784712015,43.11,Low Usability
3740,28.74034062999359,77.15047023041777,42.38,Low Usability
3741,28.74485059557392,77.15056263491256,43.35,Low Usability
3742,28.749360557871416,77.15065506060837,47.81,Low Usability
3743,28.753870516885716,77.15074750750908,46.98,Low Usability
3744,28.75838047261643,77.15083997561854,41.48,Low Usability
3745,28.762890425063166,77.15093246494061,42.43,Low Usability
3746,28.7674003742256,77.15102497547919,42.05,Low Usability
3747,28.77191032010331,77.15111750723806,45.07,Low Usability
3748,28.776420262695954,77.15121006022115,42.33,Low Usability
3749,28.780930202003155,77.1513026344323,39.88,Low Usability
3750,28.785440138024537,77.1513952298754,44.65,Low Usability
3751,28.789950070759705,77.15148784655433,42.06,Low Usability
3752,28.794460000208325,77.15158048447292,42.06,Low Usability
3753,28.798969926370013,77.15167314363505,39.03,Low Usability
3754,28.80347984924439,77.1517658240446,42.32,Low Usability
3755,28.807989768831067,77.15185852570548,43.92,Low Usability
3756,28.812499685129705,77.15195124862149,41.07,Low Usability
3757,28.81700959813991,77.15204399279655,43.21,Low Usability
3758,28.82151950786131,77.15213675823455,41.58,Low Usability
3759,28.82602941429354,77.15222954493936,45.43,Low Usability
3760,28.830539317436234,77.15232235291484,40.86,Low Usability
3761,28.835049217289008,77.15241518216489,41.69,Low Usability
3762,28.839559113851482,77.15250803269338,44.4,Low Usability
3763,28.84406900712331,77.1526009045042,42.9,Low Usability
3764,28.84823337828086,77.15307416731365,43.13,Low Usability
3765,28.851361621771268,77.15469902782,37.64,Low Usability
3766,28.430336238174483,77.15054231139474,43.71,Low Usability
3767,28.43362515878389,77.14939590520906,46.44,Low Usability
3768,28.438084961377772,77.14942973153155,48.51,Low Usability
3769,28.442595130990117,77.14952094039609,47.0,Low Usability
3770,28.447105297343484,77.14961217025564,42.16,Low Usability
3771,28.45161546043753,77.14970342111407,40.92,Low Usability
3772,28.45612562027187,77.14979469297509,44.1,Low Usability
3773,28.46063577684611,77.14988598584253,44.64,Low Usability
3774,28.4651459301599,77.14997729972018,48.93,Low Usability
3775,28.469656080212832,77.1500686346118,43.98,Low Usability
3776,28.474166227004552,77.1501599905212,46.06,Low Usability
3777,28.478676370534686,77.1502513674522,48.64,Low Usability
3778,28.483186510802838,77.15034276540851,46.76,Low Usability
3779,28.487696647808644,77.15043418439397,47.19,Low Usability
3780,28.49220678155173,77.1505256244124,57.69,Moderate Usability
3781,28.496716912031715,77.15061708546757,53.55,Moderate Usability
3782,28.501227039248214,77.15070856756331,49.59,Low Usability
3783,28.50573716320087,77.15080007070334,46.03,Low Usability
3784,28.510247283889278,77.15089159489153,46.38,Low Usability
3785,28.514757401313087,77.15098314013167,46.79,Low Usability
3786,28.519267515471924,77.15107470642755,46.24,Low Usability
3787,28.523777626365373,77.15116629378299,47.34,Low Usability
3788,28.5282877339931,77.15125790220175,48.75,Low Usability
3789,28.53279783835472,77.1513495316877,53.99,Moderate Usability
3790,28.537307939449843,77.1514411822446,59.96,Moderate Usability
3791,28.54181803727809,77.15153285387629,55.75,Moderate Usability
3792,28.54632813183911,77.15162454658655,56.82,Moderate Usability
3793,28.550838223132512,77.15171626037919,58.81,Moderate Usability
3794,28.55534831115792,77.15180799525808,56.06,Moderate Usability
3795,28.559858395914947,77.15189975122696,58.21,Moderate Usability
3796,28.56436847740324,77.1519915282897,46.79,Low Usability
3797,28.5688785556224,77.1520833264501,48.55,Low Usability
3798,28.573388630572087,77.15217514571195,51.63,Moderate Usability
3799,28.577898702251893,77.15226698607911,47.51,Low Usability
3800,28.582408770661438,77.15235884755536,54.28,Moderate Usability
3801,28.586918835800365,77.15245073014455,49.27,Low Usability
3802,28.591428897668294,77.1525426338505,54.49,Moderate Usability
3803,28.595938956264845,77.15263455867702,57.09,Moderate Usability
3804,28.60044901158965,77.15272650462795,44.83,Low Usability
3805,28.604959063642337,77.15281847170709,53.4,Moderate Usability
3806,28.609469112422513,77.1529104599183,47.23,Low Usability
3807,28.613979157929823,77.1530024692654,41.05,Low Usability
3808,28.618489200163875,77.15309449975221,52.07,Moderate Usability
3809,28.622999239124294,77.15318655138257,47.98,Low Usability
3810,28.627509274810716,77.15327862416031,50.8,Moderate Usability
3811,28.632019307222773,77.15337071808925,45.51,Low Usability
3812,28.63652933636007,77.15346283317326,42.82,Low Usability
3813,28.64103936222225,77.15355496941616,43.85,Low Usability
3814,28.64554938480892,77.15364712682175,47.79,Low Usability
